system:index,blue_L8_1,green_L8_1,landcover_L8_1,nir_L8_1,red_L8_1,swir1_L8_1,swir2_L8_1
00000000000000000001_0,0.10688000000000000,0.17932000000000000,0,0.13964000000000000,0.18036000000000000,0.15612000000000000,0.10864000000000000
00000000000000000003_0,0.11468000000000000,0.14644000000000000,0,0.3487200000000000,0.16180000000000000,0.3496000000000000,0.22400000000000000
00000000000000000004_0,0.08832000000000010,0.15288000000000000,0,0.14016000000000000,0.17428000000000000,0.08272000000000010,0.06368000000000010
00000000000000000005_0,0.12584000000000000,0.17372000000000000,0,0.3323200000000000,0.2076800000000000,0.39632000000000000,0.34932
00000000000000000007_0,0.09342000000000010,0.14238000000000000,0,0.5588000000000000,0.11436000000000000,0.28388,0.16496000000000000
0000000000000000000a_0,0.09156000000000000,0.10932000000000000,0,0.04288000000000000,0.06564000000000000,0.019760000000000100,0.012680000000000000
0000000000000000000c_0,0.06232000000000000,0.10796000000000000,0,0.2610400000000000,0.09956000000000000,0.16184000000000000,0.09424000000000010
0000000000000000000d_0,0.05242000000000010,0.10590000000000000,0,0.027780000000000000,0.052240000000000000,0.026540000000000100,0.023060000000000100
0000000000000000000e_0,0.07504000000000010,0.10268000000000000,0,0.39788000000000000,0.11104000000000000,0.3402000000000000,0.20172000000000000
00000000000000000013_0,0.07052000000000000,0.11452000000000000,0,0.27876000000000000,0.10112000000000000,0.19956000000000000,0.11448000000000000
00000000000000000015_0,0.12106000000000000,0.16532000000000000,0,0.2761800000000000,0.17600000000000000,0.2818800000000000,0.20434000000000000
00000000000000000017_0,0.06954000000000010,0.10486000000000000,0,0.38986000000000000,0.08652000000000000,0.2858800000000000,0.14804000000000000
00000000000000000018_0,0.06584000000000010,0.09672000000000000,0,0.37588000000000000,0.09212000000000000,0.2568000000000000,0.13976000000000000
00000000000000000019_0,0.09592000000000010,0.16252000000000000,0,0.2788000000000000,0.17920000000000000,0.2386000000000000,0.12052000000000000
0000000000000000001a_0,0.11642000000000000,0.17096000000000000,0,0.07880000000000010,0.16622000000000000,0.023060000000000100,0.014920000000000000
0000000000000000001c_0,0.07592000000000000,0.10816000000000000,0,0.18348000000000000,0.10916000000000000,0.15476000000000000,0.11916000000000000
0000000000000000001e_0,0.07436000000000000,0.13704000000000000,0,0.022080000000000000,0.09372000000000000,0.019160000000000100,0.014680000000000000
0000000000000000001f_0,0.04084000000000000,0.07324000000000000,0,0.64768,0.036800000000000100,0.26700000000000000,0.09692000000000010
00000000000000000020_0,0.10148000000000000,0.13032000000000000,0,0.06404000000000000,0.12032000000000000,0.03776000000000010,0.029360000000000100
00000000000000000022_0,0.07652000000000000,0.09608000000000010,0,0.14148000000000000,0.07924000000000000,0.10116000000000000,0.056960000000000100
00000000000000000025_0,0.12912000000000000,0.15580000000000000,0,0.30184000000000000,0.15632000000000000,0.3360800000000000,0.22916000000000000
00000000000000000027_0,0.040240000000000100,0.08066000000000010,0,0.17360000000000000,0.06646000000000010,0.10952000000000000,0.06658000000000000
0000000000000000002a_0,0.06448000000000000,0.10654000000000000,0,0.40124000000000000,0.07676000000000010,0.21096000000000000,0.09972000000000010
0000000000000000002b_0,0.13264000000000000,0.19460000000000000,0,0.11020000000000000,0.19360000000000000,0.08556000000000000,0.07168000000000010
0000000000000000002c_0,0.05216000000000000,0.07436000000000000,0,0.4746400000000000,0.04956000000000010,0.2139600000000000,0.08620000000000010
0000000000000000002d_0,0.031080000000000100,0.10544000000000000,0,0.0034800000000000400,0.06848000000000000,0.00548000000000004,0.006640000000000040
0000000000000000002e_0,0.07996000000000000,0.15820000000000000,0,0.38020000000000000,0.15688000000000000,0.30472000000000000,0.17872000000000000
0000000000000000002f_0,0.052840000000000100,0.11076000000000000,0,0.048280000000000000,0.06340000000000010,0.050640000000000100,0.04256000000000000
00000000000000000030_0,0.05892000000000000,0.08392000000000010,0,0.31344000000000000,0.06652000000000010,0.2161800000000000,0.13202000000000000
00000000000000000033_0,0.06716000000000010,0.11220000000000000,0,0.12476000000000000,0.11364000000000000,0.14356000000000000,0.11188000000000000
00000000000000000034_0,0.10314000000000000,0.14614000000000000,0,0.4258400000000000,0.14386000000000000,0.33602000000000000,0.21772000000000000
00000000000000000035_0,0.11164000000000000,0.15046000000000000,0,0.18664000000000000,0.15348000000000000,0.13908000000000000,0.09560000000000010
00000000000000000036_0,0.14640000000000000,0.17236000000000000,0,0.3796800000000000,0.17960000000000000,0.3491600000000000,0.24154000000000000
00000000000000000037_0,0.17108000000000000,0.23644000000000000,0,0.3680400000000000,0.2645600000000000,0.4258000000000000,0.3240000000000000
00000000000000000038_0,0.11516000000000000,0.14232000000000000,0,0.3630800000000000,0.13980000000000000,0.31792000000000000,0.19496000000000000
00000000000000000039_0,0.08958000000000010,0.13776000000000000,0,0.26016000000000000,0.14068000000000000,0.18226000000000000,0.12268000000000000
0000000000000000003a_0,0.08352000000000000,0.12380000000000000,0,0.042240000000000100,0.08404000000000010,0.020240000000000000,0.012840000000000000
00000000000000000040_0,0.06382000000000000,0.09630000000000010,0,0.026060000000000100,0.056420000000000000,0.01674000000000010,0.012860000000000100
00000000000000000041_0,0.08640000000000000,0.11592000000000000,0,0.05020000000000000,0.08220000000000010,0.016640000000000000,0.011080000000000000
00000000000000000042_0,0.04738000000000000,0.08462000000000000,0,0.0,0.02760000000000000,0.006480000000000040,0.008280000000000040
00000000000000000043_0,0.15470000000000000,0.17848000000000000,0,0.4043800000000000,0.16176000000000000,0.36330000000000000,0.3133
00000000000000000044_0,0.03500000000000000,0.07612000000000010,0,0.0044000000000000700,0.022840000000000000,0.007000000000000060,0.007080000000000030
00000000000000000045_0,0.10460000000000000,0.14636000000000000,0,0.16204000000000000,0.14808000000000000,0.15436000000000000,0.09732000000000010
00000000000000000046_0,0.058560000000000100,0.09296000000000000,0,0.03160000000000010,0.05288000000000000,0.025400000000000000,0.019840000000000000
00000000000000000047_0,0.04034000000000000,0.08496000000000010,0,0.03128000000000000,0.06414000000000010,0.022460000000000100,0.017520000000000000
00000000000000000048_0,0.09672000000000000,0.13296000000000000,0,0.42592000000000000,0.11844000000000000,0.3158,0.18520000000000000
00000000000000000049_0,0.10840000000000000,0.15220000000000000,0,0.06332000000000000,0.13232000000000000,0.01940000000000000,0.011720000000000100
0000000000000000004a_0,0.09184000000000000,0.12900000000000000,0,0.3050000000000000,0.12788000000000000,0.24656000000000000,0.18032000000000000
0000000000000000004b_0,0.09276000000000010,0.13840000000000000,0,0.3988000000000000,0.12608000000000000,0.25112000000000000,0.15172000000000000
0000000000000000004d_0,0.05872000000000010,0.12716000000000000,0,0.0,0.09132000000000010,0.011320000000000100,0.012880000000000100
0000000000000000004e_0,0.09592000000000010,0.14604000000000000,0,0.2849000000000000,0.13958000000000000,0.20212000000000000,0.10332000000000000
00000000000000000050_0,0.09344000000000010,0.12536000000000000,0,0.20860000000000000,0.11664000000000000,0.19344000000000000,0.12648000000000000
00000000000000000052_0,0.07708000000000000,0.10908000000000000,0,0.05076000000000000,0.08600000000000010,0.018760000000000100,0.010240000000000000
00000000000000000054_0,0.18270000000000000,0.19816000000000000,0,0.3421600000000000,0.19818000000000000,0.3689800000000000,0.3202400000000000
00000000000000000056_0,0.05772000000000010,0.11576000000000000,0,0.008640000000000040,0.05192000000000000,0.020600000000000100,0.012680000000000000
00000000000000000057_0,0.14908000000000000,0.17136000000000000,0,0.27832000000000000,0.17840000000000000,0.2893200000000000,0.21448000000000000
0000000000000000005a_0,0.07060000000000010,0.11036000000000000,0,0.16432000000000000,0.08976000000000010,0.08632000000000010,0.05012000000000010
0000000000000000005b_0,0.06942000000000000,0.12040000000000000,0,0.12620000000000000,0.12192000000000000,0.07606000000000000,0.04490000000000010
0000000000000000005c_0,0.027400000000000000,0.07560000000000010,0,0.0,0.011320000000000100,0.005920000000000040,0.006880000000000050
0000000000000000005e_0,0.034180000000000000,0.06472000000000010,0,0.5051000000000000,0.04508000000000000,0.23260000000000000,0.09314000000000010
0000000000000000005f_0,0.06092000000000000,0.09264000000000010,0,0.04516000000000000,0.06368000000000010,0.015320000000000100,0.009840000000000070
00000000000000000062_0,0.07604000000000010,0.12716000000000000,0,0.29448,0.14408000000000000,0.21848000000000000,0.12856000000000000
00000000000000000064_0,0.037800000000000100,0.09648000000000010,0,0.018400000000000000,0.07392000000000000,0.009480000000000040,0.007880000000000050
00000000000000000067_0,0.05578000000000010,0.08788000000000010,0,0.11710000000000000,0.07652000000000000,0.08032000000000010,0.05282000000000010
0000000000000000006a_0,0.035200000000000100,0.09968000000000010,0,0.0036800000000000200,0.04600000000000000,0.009720000000000060,0.009080000000000030
0000000000000000006b_0,0.07042000000000010,0.11698000000000000,0,0.2749000000000000,0.17738000000000000,0.25506000000000000,0.18036000000000000
0000000000000000006e_0,0.09888000000000010,0.12160000000000000,0,0.26796000000000000,0.10588000000000000,0.17768000000000000,0.11752000000000000
00000000000000000072_0,0.12952000000000000,0.16456000000000000,0,0.2876800000000000,0.18728000000000000,0.30636,0.22032000000000000
00000000000000000074_0,0.030480000000000100,0.08400000000000010,0,0.0,0.023200000000000100,0.0044800000000000400,0.005840000000000070
00000000000000000075_0,0.15556000000000000,0.21536000000000000,0,0.2975600000000000,0.2200800000000000,0.30772000000000000,0.27388000000000000
00000000000000000078_0,0.13644000000000000,0.17796000000000000,0,0.25176000000000000,0.19304000000000000,0.2933600000000000,0.26500000000000000
0000000000000000007a_0,0.05958000000000010,0.11398000000000000,0,0.022080000000000000,0.052960000000000000,0.026800000000000000,0.02378000000000010
0000000000000000007e_0,0.10340000000000000,0.14068000000000000,0,0.22204000000000000,0.14568000000000000,0.21088,0.14728000000000000
00000000000000000080_0,0.10728000000000000,0.13944000000000000,0,0.28620000000000000,0.14580000000000000,0.32004000000000000,0.2252
00000000000000000081_0,0.09644000000000000,0.13560000000000000,0,0.15056000000000000,0.11908000000000000,0.11972000000000000,0.08728000000000000
00000000000000000082_0,0.08408000000000000,0.15700000000000000,0,0.3192000000000000,0.17294000000000000,0.26676000000000000,0.16266000000000000
00000000000000000083_0,0.09690000000000010,0.13936000000000000,0,0.06180000000000010,0.12162000000000000,0.025420000000000100,0.016900000000000100
00000000000000000084_0,0.07564000000000000,0.10036000000000000,0,0.4155600000000000,0.09416000000000010,0.2916,0.15688000000000000
00000000000000000086_0,0.14296000000000000,0.17204000000000000,0,0.39608000000000000,0.19180000000000000,0.32824000000000000,0.2347200000000000
00000000000000000087_0,0.07634000000000010,0.11864000000000000,0,0.3747400000000000,0.10410000000000000,0.25268000000000000,0.14468000000000000
00000000000000000089_0,0.04290000000000010,0.08802000000000010,0,0.5047200000000000,0.08138000000000000,0.23470000000000000,0.12624000000000000
0000000000000000008b_0,0.07560000000000010,0.11852000000000000,0,0.07664000000000000,0.09488000000000010,0.06316000000000010,0.049920000000000100
0000000000000000008c_0,0.06524000000000010,0.11048000000000000,0,0.15224000000000000,0.10188000000000000,0.050400000000000100,0.02796000000000000
0000000000000000008d_0,0.10896000000000000,0.14080000000000000,0,0.06988000000000010,0.11152000000000000,0.07316000000000010,0.059160000000000000
0000000000000000008e_0,0.09724000000000010,0.12196000000000000,0,0.13724000000000000,0.10528000000000000,0.06184000000000010,0.03696000000000010
0000000000000000008f_0,0.11344000000000000,0.13988000000000000,0,0.10800000000000000,0.11902000000000000,0.10260000000000000,0.08044000000000010
00000000000000000090_0,0.18324000000000000,0.2546000000000000,0,0.34512000000000000,0.2860000000000000,0.34824000000000000,0.2781200000000000
00000000000000000091_0,0.07590000000000010,0.11998000000000000,0,0.33696000000000000,0.11006000000000000,0.23184000000000000,0.14010000000000000
00000000000000000093_0,0.09732000000000010,0.13880000000000000,0,0.04784000000000010,0.11004000000000000,0.01772000000000010,0.01056000000000010
00000000000000000095_0,0.06620000000000000,0.08862000000000010,0,0.27110000000000000,0.09374000000000010,0.2775600000000000,0.16100000000000000
00000000000000000096_0,0.09496000000000000,0.13068000000000000,0,0.3176400000000000,0.11880000000000000,0.26432000000000000,0.16880000000000000
00000000000000000099_0,0.06684000000000010,0.09864000000000010,0,0.40516000000000000,0.07608000000000000,0.20196000000000000,0.10096000000000000
0000000000000000009a_0,0.05838000000000000,0.12978000000000000,0,0.12406000000000000,0.12830000000000000,0.10216000000000000,0.06182000000000000
0000000000000000009b_0,0.11180000000000000,0.13848000000000000,0,0.3011200000000000,0.14032000000000000,0.3297000000000000,0.22386000000000000
0000000000000000009e_0,0.06964000000000000,0.10036000000000000,0,0.4387600000000000,0.07256000000000010,0.22700000000000000,0.10560000000000000
000000000000000000a1_0,0.040500000000000100,0.08534000000000010,0,0.4141400000000000,0.05178000000000010,0.21182000000000000,0.10162000000000000
000000000000000000a5_0,0.08564000000000010,0.12056000000000000,0,0.03864000000000010,0.08080000000000000,0.013400000000000000,0.008120000000000070
000000000000000000a6_0,0.060620000000000000,0.09094000000000010,0,0.36122000000000000,0.07832000000000010,0.23126000000000000,0.13742000000000000
000000000000000000a7_0,0.056040000000000000,0.10276000000000000,0,0.2600400000000000,0.07944000000000010,0.18092000000000000,0.09096000000000000
000000000000000000a9_0,0.049280000000000000,0.08628000000000000,0,0.4452000000000000,0.05688000000000000,0.21428000000000000,0.09472000000000000
000000000000000000ab_0,0.16894000000000000,0.21104000000000000,0,0.13750000000000000,0.18472000000000000,0.12024000000000000,0.10036000000000000
000000000000000000ac_0,0.14604000000000000,0.18834000000000000,0,0.11312000000000000,0.17224000000000000,0.08914000000000010,0.07364000000000000
000000000000000000ad_0,0.04628000000000000,0.08334000000000010,0,0.4132800000000000,0.09210000000000000,0.28830000000000000,0.15492000000000000
000000000000000000ae_0,0.02908000000000010,0.08404000000000010,0,0.0,0.02180000000000000,0.005440000000000060,0.00660000000000005
000000000000000000b0_0,0.08524000000000010,0.12308000000000000,0,0.45594000000000000,0.10548000000000000,0.2902600000000000,0.14084000000000000
000000000000000000b3_0,0.04644000000000000,0.09556000000000000,0,0.48420000000000000,0.06824000000000000,0.27920000000000000,0.12612000000000000
000000000000000000b4_0,0.07296000000000000,0.10432000000000000,0,0.09132000000000010,0.09836000000000010,0.046560000000000000,0.03652000000000010
000000000000000000b5_0,0.09356000000000000,0.13232000000000000,0,0.18372000000000000,0.14044000000000000,0.13952000000000000,0.09580000000000010
000000000000000000b6_0,0.07528000000000010,0.10548000000000000,0,0.03400000000000000,0.060360000000000000,0.017640000000000000,0.01164000000000000
000000000000000000b8_0,0.05588000000000000,0.09500000000000000,0,0.38296,0.06980000000000000,0.20520000000000000,0.10484000000000000
000000000000000000b9_0,0.18452000000000000,0.2708000000000000,0,0.47156000000000000,0.37888000000000000,0.66144,0.5460800000000000
000000000000000000ba_0,0.09612000000000000,0.13752000000000000,0,0.29596000000000000,0.14004000000000000,0.2794800000000000,0.19020000000000000
000000000000000000bd_0,0.04512000000000010,0.09770000000000010,0,0.021320000000000000,0.05714000000000010,0.02762000000000010,0.025420000000000100
000000000000000000c0_0,0.10022000000000000,0.13390000000000000,0,0.3350200000000000,0.13360000000000000,0.2971200000000000,0.20434000000000000
000000000000000000c1_0,0.06672000000000010,0.09708000000000010,0,0.3507600000000000,0.07480000000000000,0.23252000000000000,0.11252000000000000
000000000000000000c2_0,0.11268000000000000,0.16236000000000000,0,0.2567200000000000,0.18096000000000000,0.2384000000000000,0.19324000000000000
000000000000000000c6_0,0.12948000000000000,0.16232000000000000,0,0.28120000000000000,0.17764000000000000,0.33756,0.28820000000000000
000000000000000000ca_0,0.06304000000000000,0.09656000000000000,0,0.35612000000000000,0.09112000000000000,0.2503600000000000,0.15856000000000000
000000000000000000cd_0,0.12084000000000000,0.14580000000000000,0,0.20752000000000000,0.13132000000000000,0.17372000000000000,0.12468000000000000
000000000000000000cf_0,0.13084000000000000,0.16484000000000000,0,0.3118800000000000,0.17060000000000000,0.2658000000000000,0.19388000000000000
000000000000000000d0_0,0.051000000000000000,0.12118000000000000,0,0.0,0.08166000000000010,0.010140000000000000,0.011800000000000000
000000000000000000d2_0,0.18100000000000000,0.21112000000000000,0,0.31196000000000000,0.23308,0.3669200000000000,0.31292000000000000
000000000000000000d5_0,0.042240000000000100,0.07352000000000000,0,0.2744800000000000,0.054320000000000000,0.15500000000000000,0.07604000000000010
000000000000000000d7_0,0.06488000000000010,0.09652000000000010,0,0.3470800000000000,0.08412000000000000,0.23752,0.12992000000000000
000000000000000000d8_0,0.09960000000000010,0.13948000000000000,0,0.08372000000000010,0.12572000000000000,0.046800000000000100,0.03856000000000000
000000000000000000da_0,0.06676000000000000,0.10880000000000000,0,0.22988000000000000,0.09260000000000010,0.12036000000000000,0.05684000000000010
000000000000000000db_0,0.04360000000000000,0.09804000000000010,0,0.5606,0.06940000000000010,0.29884000000000000,0.13776000000000000
000000000000000000dc_0,0.04572000000000000,0.09168000000000000,0,0.45480000000000000,0.05904000000000000,0.24196,0.09976000000000010
000000000000000000de_0,0.034440000000000000,0.08676000000000010,0,0.0,0.02044000000000010,0.00720000000000004,0.007880000000000050
000000000000000000e0_0,0.09040000000000000,0.13116000000000000,0,0.06408000000000000,0.11452000000000000,0.01928000000000000,0.010600000000000100
000000000000000000e2_0,0.05748000000000000,0.08860000000000010,0,0.3536400000000000,0.06760000000000010,0.18300000000000000,0.09520000000000010
000000000000000000e3_0,0.08204000000000010,0.11304000000000000,0,0.04868000000000010,0.07816000000000010,0.017880000000000100,0.010120000000000000
000000000000000000e5_0,0.18976000000000000,0.18800000000000000,0,0.34504000000000000,0.17960000000000000,0.3802800000000000,0.31848000000000000
000000000000000000e6_0,0.044220000000000100,0.07978000000000010,0,0.3436200000000000,0.07100000000000000,0.26142000000000000,0.13978000000000000
000000000000000000eb_0,0.08664000000000010,0.11160000000000000,0,0.20604000000000000,0.10536000000000000,0.15736000000000000,0.11724000000000000
000000000000000000ec_0,0.15372000000000000,0.22964,0,0.4084800000000000,0.33036000000000000,0.57532,0.3718400000000000
000000000000000000ee_0,0.08044000000000000,0.10976000000000000,0,0.3458800000000000,0.11556000000000000,0.29966000000000000,0.17660000000000000
000000000000000000f2_0,0.046800000000000100,0.08196000000000000,0,0.4736400000000000,0.059400000000000100,0.22316000000000000,0.09452000000000010
000000000000000000f3_0,0.05296000000000010,0.07772000000000010,0,0.37976000000000000,0.05020000000000000,0.20764000000000000,0.09220000000000010
000000000000000000f5_0,0.09376000000000000,0.12234000000000000,0,0.4071600000000000,0.10876000000000000,0.33766000000000000,0.19688000000000000
000000000000000000f7_0,0.052600000000000000,0.08968000000000000,0,0.4927200000000000,0.057640000000000000,0.24624000000000000,0.10968000000000000
000000000000000000f9_0,0.04920000000000000,0.08148000000000010,0,0.025480000000000100,0.04180000000000010,0.011840000000000000,0.00832000000000005
000000000000000000fb_0,0.07052000000000000,0.11504000000000000,0,0.15336000000000000,0.10348000000000000,0.09392000000000010,0.06456000000000010
000000000000000000fc_0,0.06454000000000010,0.09396000000000010,0,0.37506000000000000,0.08944000000000010,0.27546000000000000,0.15036000000000000
000000000000000000ff_0,0.08412000000000000,0.12268000000000000,0,0.38420000000000000,0.10732000000000000,0.29104,0.16132000000000000
00000000000000000103_0,0.07868000000000000,0.08776000000000010,0,0.17736000000000000,0.08492000000000010,0.17764000000000000,0.11580000000000000
00000000000000000107_0,0.06244000000000010,0.13464000000000000,0,0.0,0.07692000000000000,0.007960000000000020,0.007360000000000030
00000000000000000108_0,0.13288000000000000,0.17032000000000000,0,0.40252000000000000,0.18752000000000000,0.34224000000000000,0.23532000000000000
0000000000000000010a_0,0.12668000000000000,0.15028000000000000,0,0.3328400000000000,0.17284000000000000,0.46992000000000000,0.31668
0000000000000000010b_0,0.06944000000000010,0.10516000000000000,0,0.12360000000000000,0.07384000000000010,0.08144000000000010,0.057640000000000000
0000000000000000010d_0,0.09560000000000010,0.12444000000000000,0,0.36180000000000000,0.12200000000000000,0.27088000000000000,0.17224000000000000
0000000000000000010e_0,0.07288000000000010,0.12710000000000000,0,0.16412000000000000,0.12690000000000000,0.04512000000000000,0.025440000000000000
0000000000000000010f_0,0.03262000000000000,0.08592000000000010,0,0.0,0.043440000000000000,0.003920000000000040,0.005620000000000040
00000000000000000111_0,0.08388000000000010,0.11412000000000000,0,0.10296000000000000,0.09364000000000010,0.05248000000000000,0.041240000000000100
00000000000000000114_0,0.17366000000000000,0.23080000000000000,0,0.30384000000000000,0.25432000000000000,0.31090000000000000,0.26930000000000000
00000000000000000115_0,0.12388000000000000,0.14468000000000000,0,0.3103200000000000,0.16324000000000000,0.4133600000000000,0.27308000000000000
00000000000000000116_0,0.04600000000000000,0.10100000000000000,0,0.03496000000000010,0.08056000000000010,0.016400000000000100,0.013280000000000000
00000000000000000117_0,0.04416000000000000,0.07628000000000010,0,0.4391200000000000,0.06176000000000000,0.20468000000000000,0.08848000000000010
00000000000000000119_0,0.07554000000000010,0.10706000000000000,0,0.07220000000000010,0.08870000000000010,0.038240000000000000,0.028040000000000000
0000000000000000011b_0,0.10880000000000000,0.15532000000000000,0,0.2274000000000000,0.16668000000000000,0.19652000000000000,0.12204000000000000
0000000000000000011c_0,0.06800000000000010,0.09880000000000010,0,0.38076000000000000,0.09480000000000010,0.24112000000000000,0.12180000000000000
0000000000000000011e_0,0.06484000000000010,0.10324000000000000,0,0.38208000000000000,0.09448000000000010,0.26328,0.14368000000000000
00000000000000000120_0,0.17248000000000000,0.22744000000000000,0,0.3576000000000000,0.26100000000000000,0.48168000000000000,0.38932000000000000
00000000000000000122_0,0.11748000000000000,0.16224000000000000,0,0.08860000000000010,0.15896000000000000,0.050640000000000100,0.04140000000000010
00000000000000000123_0,0.07862000000000010,0.10936000000000000,0,0.2746800000000000,0.10220000000000000,0.18982000000000000,0.11416000000000000
