system:index,blue_S2_2,green_S2_2,landcover_S2_2,nir_S2_2,red_S2_2,swir1_S2_2,swir2_S2_2
0000000000000000015d_0,0.0526,0.06470000000000000,0,0.0639,0.0396,0.0303,0.021
00000000000000000002_0,0.0671,0.0936,0,0.25730000000000000,0.0755,0.1685,0.1242
0000000000000000004f_0,0.09380000000000000,0.12685,0,0.18330000000000000,0.15040000000000000,0.20325000000000000,0.1887
0000000000000000009c_0,0.0872,0.1077,0,0.2114,0.12140000000000000,0.22160000000000000,0.21780000000000000
000000000000000000a3_0,0.0796,0.0867,0,0.2727,0.081,0.1636,0.1153
00000000000000000100_0,0.06720000000000000,0.08940000000000000,0,0.0218,0.052500000000000000,0.014100000000000000,0.0118
0000000000000000019a_0,0.08275,0.09785,0,0.0174,0.055350000000000000,0.014600000000000000,0.0117
00000000000000000158_0,0.0882,0.11520000000000000,0,0.3104,0.12000000000000000,0.24760000000000000,0.1957
00000000000000000187_0,0.10940000000000000,0.1322,0,0.2366,0.1345,0.2024,0.16290000000000000
00000000000000000010_0,0.0993,0.12480000000000000,0,0.0644,0.11130000000000000,0.0359,0.0267
000000000000000000c7_0,0.08665,0.09845000000000000,0,0.03905,0.07090000000000000,0.015550000000000000,0.0131
00000000000000000104_0,0.08505,0.10565,0,0.0799,0.08910000000000000,0.07505,0.06870000000000000
0000000000000000018e_0,0.07010000000000000,0.0913,0,0.0234,0.0596,0.015000000000000000,0.0134
00000000000000000077_0,0.1097,0.12390000000000000,0,0.1423,0.1164,0.1061,0.08600000000000000
0000000000000000007b_0,0.1131,0.1373,0,0.0921,0.1197,0.08990000000000000,0.08115
000000000000000001ab_0,0.1275,0.1427,0,0.1626,0.1477,0.18180000000000000,0.16160000000000000
00000000000000000016_0,0.14395000000000000,0.17000000000000000,0,0.2466,0.18135,0.26665000000000000,0.19680000000000000
00000000000000000101_0,0.0854,0.1028,0,0.1198,0.0889,0.0839,0.0623
00000000000000000023_0,0.0453,0.06520000000000000,1,0.19140000000000000,0.0472,0.0637,0.0279
0000000000000000003d_0,0.055650000000000000,0.0716,1,0.05285000000000000,0.05785,0.06570000000000000,0.048850000000000000
000000000000000000ef_0,0.09040000000000000,0.1226,1,0.24150000000000000,0.12490000000000000,0.2101,0.1484
0000000000000000010c_0,0.0193,0.0449,1,0.3084,0.0236,0.0937,0.040400000000000000
0000000000000000016d_0,0.12125,0.14650000000000000,1,0.19105,0.14555,0.14755000000000000,0.1102
000000000000000001c0_0,0.0354,0.056,1,0.28040000000000000,0.0358,0.0994,0.0438
000000000000000001c1_0,0.023350000000000000,0.0407,1,0.21965,0.025750000000000000,0.08995,0.0427
000000000000000001c2_0,0.08900000000000000,0.1115,1,0.1037,0.1114,0.0702,0.0378
000000000000000001c3_0,0.0759,0.10590000000000000,1,0.10575000000000000,0.10060000000000000,0.09260000000000000,0.06705
000000000000000001c6_0,0.05890000000000000,0.0872,1,0.21865,0.06670000000000000,0.1064,0.06445000000000000
000000000000000001c8_0,0.0511,0.0683,1,0.1163,0.0461,0.0487,0.032600000000000000
000000000000000001c9_0,0.094,0.13015,1,0.1187,0.14525,0.04575,0.033350000000000000
000000000000000001ca_0,0.0395,0.0639,1,0.221,0.042,0.0932,0.0436
000000000000000001cc_0,0.05745,0.07415,1,0.2603,0.062400000000000000,0.131,0.06985
000000000000000001cd_0,0.0361,0.0636,1,0.3047,0.0359,0.0925,0.035300000000000000
000000000000000001ce_0,0.03795,0.05895,1,0.26115,0.03565,0.10500000000000000,0.044950000000000000
000000000000000001cf_0,0.064,0.0869,1,0.2106,0.0882,0.1501,0.0966
000000000000000001d0_0,0.056400000000000000,0.07470000000000000,1,0.22,0.0494,0.09955,0.052000000000000000
000000000000000001d2_0,0.0218,0.053200000000000000,1,0.4504,0.0211,0.1645,0.07350000000000000
000000000000000001d3_0,0.02355,0.04855,1,0.4338,0.02035,0.12735000000000000,0.05
000000000000000001d4_0,0.06820000000000000,0.08615,1,0.17685,0.0654,0.07105,0.03495
000000000000000001d5_0,0.03595,0.05985,1,0.2864,0.0344,0.101,0.03885
000000000000000001d6_0,0.05895,0.0764,1,0.1504,0.05310000000000000,0.0458,0.02205
000000000000000001d7_0,0.0708,0.0985,1,0.0757,0.07980000000000000,0.0297,0.0161
000000000000000001d9_0,0.0676,0.0932,1,0.0708,0.08235,0.03995,0.029150000000000000
000000000000000001da_0,0.0458,0.07475000000000000,1,0.35975,0.04195,0.19385000000000000,0.09295
000000000000000001db_0,0.0229,0.0363,1,0.2831,0.021400000000000000,0.0604,0.0261
000000000000000001de_0,0.03095,0.0563,1,0.33115000000000000,0.030850000000000000,0.08845,0.03155
000000000000000001e4_0,0.08310000000000000,0.111,1,0.2571,0.1073,0.1796,0.1386
000000000000000001e5_0,0.0694,0.11,1,0.3436,0.0971,0.26530000000000000,0.1562
000000000000000001e8_0,0.030350000000000000,0.04395,1,0.26880000000000000,0.0257,0.09155,0.0387
000000000000000001e9_0,0.07225000000000000,0.10235,1,0.2399,0.09455,0.16665000000000000,0.10540000000000000
000000000000000001ea_0,0.0395,0.0742,1,0.3986,0.034800000000000000,0.1443,0.0695
000000000000000001ec_0,0.0675,0.08950000000000000,1,0.1955,0.0738,0.1315,0.0755
000000000000000001ef_0,0.0434,0.0669,1,0.337,0.0407,0.09960000000000000,0.041600000000000000
000000000000000001f2_0,0.0224,0.048600000000000000,1,0.32120000000000000,0.0216,0.0918,0.035300000000000000
000000000000000001f3_0,0.0678,0.0944,1,0.08595,0.0791,0.03900000000000000,0.02085
000000000000000001f4_0,0.0683,0.0989,1,0.2396,0.0869,0.15710000000000000,0.1015
000000000000000001f6_0,0.060200000000000000,0.08660000000000000,1,0.07650000000000000,0.060000000000000000,0.03875,0.0184
000000000000000001f7_0,0.055400000000000000,0.0769,1,0.01175,0.047,0.0071,0.00625
000000000000000001f8_0,0.07490000000000000,0.1008,1,0.193,0.09380000000000000,0.1068,0.06670000000000000
000000000000000001f9_0,0.012700000000000000,0.0376,1,0.2592,0.0161,0.061500000000000000,0.023700000000000000
000000000000000001fa_0,0.0541,0.07055,1,0.2247,0.0512,0.1124,0.060950000000000000
000000000000000001fb_0,0.044500000000000000,0.0613,1,0.20320000000000000,0.039400000000000000,0.0675,0.0303
000000000000000001fc_0,0.0347,0.0636,1,0.29760000000000000,0.0409,0.1331,0.0742
000000000000000001fe_0,0.0545,0.08220000000000000,1,0.11,0.0795,0.0439,0.0211
000000000000000001ff_0,0.058250000000000000,0.08555000000000000,1,0.08495,0.0606,0.030750000000000000,0.01745
00000000000000000201_0,0.07305,0.09145,1,0.03155,0.054400000000000000,0.0176,0.014350000000000000
00000000000000000202_0,0.0267,0.0437,1,0.2514,0.025300000000000000,0.08425,0.03945
00000000000000000203_0,0.0318,0.054700000000000000,1,0.2917,0.030600000000000000,0.0858,0.034800000000000000
00000000000000000204_0,0.05255,0.0786,1,0.19280000000000000,0.0638,0.0849,0.0421
00000000000000000205_0,0.0369,0.0516,1,0.2743,0.031900000000000000,0.0724,0.033100000000000000
00000000000000000209_0,0.032,0.0523,1,0.29700000000000000,0.028900000000000000,0.0757,0.0308
0000000000000000020a_0,0.07325000000000000,0.09755,1,0.13975,0.07875,0.0711,0.0398
0000000000000000020b_0,0.0327,0.0499,1,0.3386,0.0323,0.0902,0.0356
0000000000000000020c_0,0.10845,0.15155000000000000,1,0.31465,0.1716,0.2431,0.1943
0000000000000000020d_0,0.062,0.0879,1,0.19290000000000000,0.06910000000000000,0.126,0.0931
0000000000000000020f_0,0.052000000000000000,0.077,1,0.17200000000000000,0.059000000000000000,0.0434,0.0178
00000000000000000214_0,0.05790000000000000,0.08365,1,0.031950000000000000,0.055850000000000000,0.0181,0.012900000000000000
00000000000000000215_0,0.1013,0.1313,1,0.2821,0.12840000000000000,0.21530000000000000,0.1512
00000000000000000217_0,0.031900000000000000,0.0459,1,0.2871,0.027600000000000000,0.09240000000000000,0.04
00000000000000000218_0,0.03585000000000000,0.061950000000000000,1,0.35315,0.0345,0.11475,0.04475
00000000000000000219_0,0.0354,0.0506,1,0.23420000000000000,0.0492,0.1574,0.0954
000000000000000001ee_0,0.0444,0.062200000000000000,1,0.184,0.0427,0.0629,0.0296
000000000000000001eb_0,0.0507,0.0742,1,0.20500000000000000,0.0575,0.09090000000000000,0.046900000000000000
000000000000000000d9_0,0.0463,0.0673,1,0.1462,0.046,0.0459,0.0275
00000000000000000200_0,0.0465,0.07070000000000000,1,0.19625,0.05135000000000000,0.060700000000000000,0.02355
000000000000000001c5_0,0.0263,0.040100000000000000,1,0.2189,0.025500000000000000,0.0756,0.039900000000000000
000000000000000001c4_0,0.0195,0.046,1,0.36710000000000000,0.0236,0.09430000000000000,0.036000000000000000
000000000000000000ea_0,0.041600000000000000,0.0674,1,0.47450000000000000,0.0432,0.1905,0.0868
000000000000000001e3_0,0.0267,0.056400000000000000,1,0.44365000000000000,0.0233,0.10900000000000000,0.0352
000000000000000001f1_0,0.057300000000000000,0.08215,1,0.27875,0.061700000000000000,0.12605,0.06485
00000000000000000143_0,0.05075,0.08585000000000000,1,0.28690000000000000,0.0592,0.1477,0.0848
00000000000000000211_0,0.024900000000000000,0.0477,1,0.2323,0.0263,0.0679,0.025400000000000000
000000000000000001e7_0,0.05195,0.0684,1,0.23685,0.05260000000000000,0.0968,0.0393
000000000000000001f0_0,0.0465,0.06620000000000000,1,0.1597,0.0587,0.0603,0.0443
000000000000000001dd_0,0.02725,0.05165,1,0.26070000000000000,0.02905,0.07665,0.0327
000000000000000001d8_0,0.025050000000000000,0.04765,1,0.30685000000000000,0.02515,0.07925000000000000,0.02935
000000000000000001dc_0,0.025500000000000000,0.0509,1,0.28200000000000000,0.031200000000000000,0.076,0.030600000000000000
000000000000000000dd_0,0.0524,0.06380000000000000,1,0.1521,0.0531,0.09090000000000000,0.0499
000000000000000001df_0,0.0455,0.0727,1,0.26330000000000000,0.0453,0.1273,0.0539
000000000000000001c7_0,0.0637,0.0905,1,0.0455,0.07735,0.0149,0.011000000000000000
0000000000000000020e_0,0.044000000000000000,0.05945,1,0.22010000000000000,0.0507,0.093,0.0517
000000000000000001cb_0,0.0357,0.0585,1,0.24860000000000000,0.0357,0.0779,0.031400000000000000
000000000000000001ed_0,0.0575,0.0772,1,0.0862,0.054400000000000000,0.0227,0.0106
000000000000000001e0_0,0.0655,0.09240000000000000,1,0.08460000000000000,0.0648,0.031400000000000000,0.0236
00000000000000000028_0,0.0511,0.0708,1,0.0999,0.048400000000000000,0.0426,0.0227
00000000000000000207_0,0.053200000000000000,0.07400000000000000,1,0.2064,0.0609,0.059500000000000000,0.0222
00000000000000000216_0,0.03805,0.062150000000000000,1,0.26935,0.0352,0.07805000000000000,0.03185
000000000000000001f5_0,0.058800000000000000,0.08045000000000000,1,0.0824,0.06255000000000000,0.05335000000000000,0.03875000000000000
00000000000000000210_0,0.04465,0.0679,1,0.2086,0.05600000000000000,0.10235,0.06605
000000000000000001e2_0,0.0702,0.10250000000000000,1,0.33375,0.1178,0.2861,0.20385000000000000
00000000000000000206_0,0.09190000000000000,0.1153,1,0.1134,0.11720000000000000,0.1082,0.0849
000000000000000001e1_0,0.0333,0.057100000000000000,1,0.1759,0.0324,0.053000000000000000,0.0233
000000000000000000e4_0,0.038200000000000000,0.0591,1,0.1612,0.0383,0.043000000000000000,0.0205
000000000000000000f6_0,0.0744,0.0898,0,0.04235,0.06015,0.02375,0.0189
000000000000000000d1_0,0.0679,0.0884,0,0.0222,0.04815,0.0145,0.01305
00000000000000000155_0,0.0609,0.08020000000000000,0,0.011600000000000000,0.049100000000000000,0.0079,0.0067
000000000000000001b2_0,0.08845,0.11510000000000000,0,0.03205,0.0911,0.0149,0.0119
00000000000000000024_0,0.061000000000000000,0.0862,0,0.0371,0.0565,0.019100000000000000,0.016800000000000000
0000000000000000005d_0,0.0716,0.0882,0,0.0079,0.0397,0.008,0.006
0000000000000000016e_0,0.08625,0.11865,0,0.0285,0.09465000000000000,0.0134,0.01005
00000000000000000109_0,0.0637,0.0804,0,0.02105,0.04530000000000000,0.0097,0.007000000000000000
00000000000000000128_0,0.0632,0.08020000000000000,0,0.0159,0.0376,0.0091,0.0078000000000000000
000000000000000000d4_0,0.059750000000000000,0.0538,0,0.014150000000000000,0.020050000000000000,0.0105,0.0091
0000000000000000017e_0,0.083,0.10435,0,0.014350000000000000,0.059050000000000000,0.007600000000000000,0.007300000000000000
0000000000000000001d_0,0.0668,0.07490000000000000,0,0.0177,0.0346,0.0112,0.0086
00000000000000000183_0,0.08020000000000000,0.1063,0,0.024300000000000000,0.0546,0.016,0.0132
000000000000000000aa_0,0.0625,0.0804,0,0.02935,0.05105,0.02545,0.0245
000000000000000000f4_0,0.0903,0.1145,0,0.0391,0.08800000000000000,0.0204,0.0132
000000000000000000cc_0,0.06855,0.09925,0,0.10455,0.07515,0.05165,0.032350000000000000
000000000000000000e7_0,0.06935,0.087,0,0.03610000000000000,0.06315000000000000,0.01715,0.013250000000000000
00000000000000000098_0,0.047900000000000000,0.060200000000000000,0,0.0132,0.0368,0.008700000000000000,0.006900000000000000
000000000000000001b3_0,0.08080000000000000,0.1081,0,0.0315,0.0918,0.0131,0.0108
00000000000000000063_0,0.0703,0.0958,0,0.02255,0.07265,0.0108,0.0077
00000000000000000092_0,0.0616,0.08315,0,0.0151,0.041800000000000000,0.008150000000000000,0.0064
0000000000000000015e_0,0.06775,0.08510000000000000,0,0.0524,0.0646,0.04445,0.034
000000000000000000e9_0,0.08320000000000000,0.1087,0,0.0317,0.0912,0.0228,0.020300000000000000
00000000000000000055_0,0.059300000000000000,0.0806,0,0.1577,0.0655,0.1114,0.0589
0000000000000000013b_0,0.0455,0.053500000000000000,0,0.049,0.0444,0.0337,0.0274
00000000000000000008_0,0.034,0.0738,0,0.3427,0.0393,0.1768,0.07980000000000000
00000000000000000213_0,0.0454,0.062200000000000000,1,0.18180000000000000,0.0475,0.0887,0.0529
000000000000000000ed_0,0.07740000000000000,0.1056,0,0.16690000000000000,0.1082,0.1463,0.11750000000000000
00000000000000000212_0,0.0441,0.069,1,0.2038,0.039400000000000000,0.0471,0.019
00000000000000000051_0,0.12305,0.16060000000000000,0,0.28345000000000000,0.16705,0.2575,0.2112
0000000000000000016b_0,0.0592,0.07845000000000000,0,0.31465,0.0633,0.1925,0.09865
00000000000000000085_0,0.1269,0.14735,0,0.22685,0.15775,0.2227,0.19005
000000000000000001a2_0,0.03665,0.06720000000000000,0,0.35950000000000000,0.0461,0.233,0.11430000000000000
00000000000000000069_0,0.137,0.14845000000000000,0,0.22190000000000000,0.13605,0.19235000000000000,0.1634
000000000000000001a4_0,0.06660000000000000,0.0859,0,0.27555,0.08265,0.19840000000000000,0.1356
00000000000000000058_0,0.08165,0.12475,0,0.31295,0.14985,0.3267,0.28435
00000000000000000169_0,0.08,0.10790000000000000,0,0.2204,0.12710000000000000,0.2666,0.1879
00000000000000000009_0,0.0434,0.0664,0,0.3049,0.0713,0.1719,0.10650000000000000
00000000000000000112_0,0.0646,0.0883,0,0.2899,0.1039,0.23900000000000000,0.18230000000000000
0000000000000000003c_0,0.0753,0.0912,0,0.2626,0.07730000000000000,0.1978,0.1262
0000000000000000013c_0,0.030100000000000000,0.047400000000000000,0,0.2391,0.027800000000000000,0.1341,0.0659
00000000000000000053_0,0.14100000000000000,0.1837,0,0.2822,0.23270000000000000,0.327,0.2524
00000000000000000208_0,0.0621,0.0868,1,0.21030000000000000,0.0722,0.0898,0.056
000000000000000000d3_0,0.21660000000000000,0.25505,0,0.3093,0.2705,0.31935,0.3012
00000000000000000029_0,0.12240000000000000,0.1547,0,0.2278,0.16640000000000000,0.2202,0.17980000000000000
000000000000000001be_0,0.061150000000000000,0.11220000000000000,0,0.1583,0.10635,0.13585000000000000,0.08485000000000000
000000000000000001d1_0,0.0334,0.050350000000000000,1,0.26835,0.03075,0.08130000000000000,0.0382
0000000000000000003f_0,0.062200000000000000,0.08815,0,0.2088,0.07350000000000000,0.14955000000000000,0.09545000000000000
000000000000000000a2_0,0.07300000000000000,0.1063,0,0.2298,0.1044,0.1363,0.115
00000000000000000070_0,0.0936,0.1226,0,0.2094,0.12350000000000000,0.21230000000000000,0.1739
000000000000000001b9_0,0.0937,0.1263,0,0.2843,0.139,0.3134,0.24450000000000000
00000000000000000059_0,0.07400000000000000,0.1022,0,0.25320000000000000,0.1018,0.2642,0.1806
00000000000000000097_0,0.02595,0.0419,0,0.264,0.028900000000000000,0.1203,0.0502
000000000000000001ac_0,0.1726,0.2111,0,0.29815,0.24195,0.31105000000000000,0.2624
0000000000000000019c_0,0.1189,0.15000000000000000,0,0.27470000000000000,0.15605000000000000,0.32630000000000000,0.28190000000000000
00000000000000000032_0,0.05505,0.07240000000000000,0,0.24145,0.07695,0.16920000000000000,0.09455000000000000
00000000000000000066_0,0.045000000000000000,0.0703,0,0.2864,0.0714,0.2223,0.134
00000000000000000192_0,0.030100000000000000,0.052700000000000000,0,0.33840000000000000,0.0334,0.18080000000000000,0.0966
000000000000000000b1_0,0.09480000000000000,0.11470000000000000,0,0.2543,0.108,0.2218,0.1579
000000000000000001fd_0,0.0258,0.0449,1,0.2503,0.0298,0.1092,0.0548
00000000000000000021_0,0.0603,0.08990000000000000,0,0.35950000000000000,0.0879,0.1955,0.1039
00000000000000000124_0,0.0402,0.0777,0,0.373,0.0504,0.21630000000000000,0.1041
00000000000000000147_0,0.0453,0.0878,0,0.4249,0.0436,0.2277,0.09910000000000000
000000000000000001e6_0,0.0347,0.0606,1,0.3308,0.03425,0.11285,0.04675
00000000000000000071_0,0.0396,0.0671,0,0.3836,0.0577,0.2078,0.1017
000000000000000000fd_0,0.0451,0.0713,0,0.3351,0.0505,0.1625,0.0912
00000000000000000102_0,0.0262,0.0538,0,0.3594,0.0358,0.2039,0.08990000000000000
00000000000000000168_0,0.0407,0.0692,0,0.33290000000000000,0.058600000000000000,0.2253,0.12430000000000000